Frame;CL7_x;CL7_y;CL7_z;BL7_x;BL7_y;BL7_z;CR7_x;CR7_y;CR7_z;BR7_x;BR7_y;BR7_z;A8_x;A8_y;A8_z;A7_x;A7_y;A7_z;BL5_x;BL5_y;BL5_z;BR5_x;BR5_y;BR5_z;CL4_x;CL4_y;CL4_z;BL4_x;BL4_y;BL4_z;CR4_x;CR4_y;CR4_z;BR4_x;BR4_y;BR4_z;DL2_x;DL2_y;DL2_z;BL2_x;BL2_y;BL2_z;DR2_x;DR2_y;DR2_z;BR2_x;BR2_y;BR2_z;Stimulustype
1260;-0.225289985537529;-0.1815887689590454;-0.1286914348602295;-0.14956596493721008;-0.1704493761062622;-0.08937978744506836;0.20554764568805695;-0.17306828498840332;-0.14336562156677246;0.13803450763225555;-0.1527785062789917;-0.10248041152954102;-0.003446526825428009;-0.3139230012893677;-0.04934978485107422;-0.0051522403955459595;-0.1481304168701172;-0.044934749603271484;-0.14784716069698334;-0.07826554775238037;-0.11898279190063477;0.12562385201454163;-0.061696410179138184;-0.1307835578918457;-0.2144443839788437;0.00018703937530517578;-0.1606893539428711;-0.09674717485904694;0.019186854362487793;-0.12433552742004395;0.1982124149799347;0.006170988082885742;-0.1803123950958252;0.09485787153244019;0.0190812349319458;-0.1466662883758545;-0.24571429193019867;0.27493536472320557;-0.1985177993774414;-0.08801908791065216;0.25700587034225464;-0.1271986961364746;0.2490018904209137;0.24666202068328857;-0.22403216361999512;0.07679697871208191;0.25084978342056274;-0.13730621337890625;posed_happy
1261;-0.2250242680311203;-0.18091928958892822;-0.12836575508117676;-0.14931920170783997;-0.169844388961792;-0.08931183815002441;0.20600436627864838;-0.17254233360290527;-0.14365243911743164;0.1382269263267517;-0.15217936038970947;-0.10277056694030762;-0.003551337867975235;-0.31248998641967773;-0.04924464225769043;-0.005307257175445557;-0.1478046178817749;-0.045090436935424805;-0.14802426099777222;-0.07788074016571045;-0.11905574798583984;0.12604555487632751;-0.061473846435546875;-0.13090133666992188;-0.214568629860878;0.0004887580871582031;-0.1609327793121338;-0.09693942219018936;0.019498348236083984;-0.12484121322631836;0.19846008718013763;0.006347537040710449;-0.18056440353393555;0.09463346004486084;0.019489526748657227;-0.1468665599822998;-0.24566753208637238;0.2751833200454712;-0.1985492706298828;-0.08819819986820221;0.25742924213409424;-0.12716341018676758;0.24903488159179688;0.2471413016319275;-0.22422575950622559;0.07675755769014359;0.2509850859642029;-0.13725924491882324;posed_happy
1262;-0.2256237417459488;-0.18150770664215088;-0.12889409065246582;-0.1489686518907547;-0.16995394229888916;-0.08916687965393066;0.20633381605148315;-0.17236030101776123;-0.14389991760253906;0.13829681277275085;-0.15224695205688477;-0.10278773307800293;-0.0032848939299583435;-0.31188666820526123;-0.049164533615112305;-0.004745945334434509;-0.14769411087036133;-0.04522848129272461;-0.14751486480236053;-0.0775829553604126;-0.11908364295959473;0.12621837854385376;-0.06128430366516113;-0.13097357749938965;-0.21469786763191223;0.0006469488143920898;-0.1610875129699707;-0.09713175147771835;0.01944410800933838;-0.12508845329284668;0.19846519827842712;0.006650328636169434;-0.18080902099609375;0.09447810053825378;0.019731640815734863;-0.14696907997131348;-0.2456265687942505;0.2753303050994873;-0.19855928421020508;-0.08780227601528168;0.2572874426841736;-0.12708830833435059;0.24905720353126526;0.24721664190292358;-0.22428154945373535;0.0770406648516655;0.2512392997741699;-0.13729166984558105;posed_happy
1263;-0.22557154297828674;-0.18164002895355225;-0.1288890838623047;-0.14919885993003845;-0.17002475261688232;-0.08925509452819824;0.20615224540233612;-0.17259502410888672;-0.14379048347473145;0.13815541565418243;-0.15254080295562744;-0.10261917114257812;-0.003898210823535919;-0.311897873878479;-0.04923534393310547;-0.0050678253173828125;-0.14788782596588135;-0.04507851600646973;-0.14798587560653687;-0.07772016525268555;-0.11908078193664551;0.12580569088459015;-0.061337947845458984;-0.13089728355407715;-0.21473024785518646;0.000667572021484375;-0.16111326217651367;-0.09722167253494263;0.01932239532470703;-0.1251366138458252;0.19832304120063782;0.006703615188598633;-0.1807878017425537;0.09464284777641296;0.01955699920654297;-0.14693665504455566;-0.24557173252105713;0.27517378330230713;-0.19847583770751953;-0.08799288421869278;0.2571502923965454;-0.12716412544250488;0.24925899505615234;0.24705737829208374;-0.2245345115661621;0.0768827348947525;0.2511216998100281;-0.1372671127319336;posed_happy
1264;-0.22484925389289856;-0.1823331117630005;-0.12856698036193848;-0.14876477420330048;-0.17074918746948242;-0.08904600143432617;0.2065880000591278;-0.17302215099334717;-0.14425373077392578;0.13842767477035522;-0.15282666683197021;-0.1026761531829834;-0.0038845613598823547;-0.31212472915649414;-0.04925227165222168;-0.004344530403614044;-0.14812242984771729;-0.04505109786987305;-0.1476624608039856;-0.07798624038696289;-0.11902213096618652;0.12556324899196625;-0.06167805194854736;-0.13077855110168457;-0.21452878415584564;0.000525355339050293;-0.16094040870666504;-0.09701921790838242;0.019234418869018555;-0.12477397918701172;0.19881831109523773;0.006820082664489746;-0.18110322952270508;0.09481409192085266;0.019399046897888184;-0.14692425727844238;-0.24533092975616455;0.27506542205810547;-0.19826817512512207;-0.08797894418239594;0.25744903087615967;-0.12710237503051758;0.24948051571846008;0.2470974326133728;-0.22487640380859375;0.07714245468378067;0.2512047290802002;-0.13733458518981934;posed_happy
1265;-0.2249896079301834;-0.18284738063812256;-0.12877488136291504;-0.14855748414993286;-0.1713184118270874;-0.08893489837646484;0.2062900960445404;-0.17374658584594727;-0.14414358139038086;0.1384991705417633;-0.15381860733032227;-0.10240507125854492;-0.004058729857206345;-0.3123013973236084;-0.049286603927612305;-0.00469951331615448;-0.14882290363311768;-0.04462099075317383;-0.14769673347473145;-0.07835257053375244;-0.11896157264709473;0.12590354681015015;-0.06176459789276123;-0.13081002235412598;-0.21453794836997986;0.0005197525024414062;-0.16094040870666504;-0.09685137867927551;0.01932823657989502;-0.12458992004394531;0.19878429174423218;0.006624937057495117;-0.18093228340148926;0.09482452273368835;0.019345879554748535;-0.14688372611999512;-0.2452554851770401;0.27503955364227295;-0.19820475578308105;-0.08794160187244415;0.2572636008262634;-0.12712883949279785;0.24949157238006592;0.24713081121444702;-0.22490310668945312;0.07701945304870605;0.25124847888946533;-0.1372816562652588;posed_happy
1266;-0.2245587259531021;-0.18407940864562988;-0.12876629829406738;-0.1481417715549469;-0.17245006561279297;-0.08863496780395508;0.20573648810386658;-0.17426049709320068;-0.1437699794769287;0.138408824801445;-0.15531563758850098;-0.10188865661621094;-0.004255577921867371;-0.312846302986145;-0.04935336112976074;-0.0044238269329071045;-0.14979970455169678;-0.0441279411315918;-0.14707070589065552;-0.07871127128601074;-0.11887407302856445;0.125248521566391;-0.06262826919555664;-0.13050174713134766;-0.2140727937221527;-6.556510925292969e-05;-0.16037607192993164;-0.09664922207593918;0.019038915634155273;-0.1240854263305664;0.19868913292884827;0.0061626434326171875;-0.18052029609680176;0.09496468305587769;0.01912367343902588;-0.1467885971069336;-0.24494726955890656;0.2748582363128662;-0.19792699813842773;-0.08782778680324554;0.2573222517967224;-0.12708806991577148;0.24938780069351196;0.24717599153518677;-0.2247622013092041;0.07697752118110657;0.2511245012283325;-0.1372988224029541;posed_happy
1267;-0.22432255744934082;-0.18537962436676025;-0.12890100479125977;-0.14794093370437622;-0.1734020709991455;-0.08842206001281738;0.20486147701740265;-0.17524993419647217;-0.14321589469909668;0.13794806599617004;-0.1563115119934082;-0.10132980346679688;-0.00478961318731308;-0.31351029872894287;-0.049468278884887695;-0.00473669171333313;-0.1504753828048706;-0.04372811317443848;-0.1467711627483368;-0.07905995845794678;-0.11880254745483398;0.12493593990802765;-0.06321704387664795;-0.13031244277954102;-0.21426935493946075;-0.00040543079376220703;-0.16024041175842285;-0.09704986959695816;0.018728137016296387;-0.12446212768554688;0.19841241836547852;0.005695819854736328;-0.1800229549407959;0.09488214552402496;0.018793940544128418;-0.14642047882080078;-0.24498668313026428;0.2745180130004883;-0.19786429405212402;-0.0880134254693985;0.2569236755371094;-0.127213716506958;0.2487677037715912;0.24728167057037354;-0.22387003898620605;0.07658200711011887;0.251112699508667;-0.13716816902160645;posed_happy
1268;-0.22380727529525757;-0.18750643730163574;-0.12903666496276855;-0.14780572056770325;-0.17495214939117432;-0.08815526962280273;0.20420271158218384;-0.1767061948776245;-0.1429455280303955;0.13744761049747467;-0.1574164628982544;-0.10071539878845215;-0.005304813385009766;-0.3151099681854248;-0.04965782165527344;-0.004926357418298721;-0.1512507200241089;-0.043294668197631836;-0.1467699557542801;-0.07989442348480225;-0.11866164207458496;0.12432323396205902;-0.06415688991546631;-0.12999224662780762;-0.21421080827713013;-0.001317739486694336;-0.15963411331176758;-0.09677468240261078;0.01844191551208496;-0.12385082244873047;0.19828420877456665;0.005067348480224609;-0.17946267127990723;0.09467518329620361;0.01828920841217041;-0.14582443237304688;-0.24502761662006378;0.27378809452056885;-0.19769811630249023;-0.0878286138176918;0.25651198625564575;-0.12724542617797852;0.24887225031852722;0.24674832820892334;-0.22386550903320312;0.07629307359457016;0.25094908475875854;-0.13711118698120117;posed_happy
1269;-0.22295653820037842;-0.1890801191329956;-0.12882733345031738;-0.14735302329063416;-0.17573881149291992;-0.0878596305847168;0.20416639745235443;-0.17771244049072266;-0.14312744140625;0.13773737847805023;-0.1579188108444214;-0.10071444511413574;-0.0050018951296806335;-0.3153020143508911;-0.04963874816894531;-0.004527464509010315;-0.1515657901763916;-0.043187856674194336;-0.14601455628871918;-0.08031463623046875;-0.11855816841125488;0.12456870079040527;-0.06444346904754639;-0.1299610137939453;-0.21366137266159058;-0.0017677545547485352;-0.15912175178527832;-0.09634297341108322;0.018831253051757812;-0.12348341941833496;0.1984395682811737;0.00447690486907959;-0.1790609359741211;0.09489503502845764;0.0183333158493042;-0.14600658416748047;-0.24414679408073425;0.27346962690353394;-0.19698810577392578;-0.08708548545837402;0.25695621967315674;-0.126967191696167;0.24885150790214539;0.2468193769454956;-0.22385573387145996;0.07669250667095184;0.25110357999801636;-0.1372077465057373;posed_happy
1270;-0.22205570340156555;-0.18981420993804932;-0.12840843200683594;-0.1470465362071991;-0.1764746904373169;-0.0876314640045166;0.20376452803611755;-0.1783822774887085;-0.14292168617248535;0.1375913918018341;-0.15825903415679932;-0.10053014755249023;-0.004781268537044525;-0.3157503604888916;-0.04965066909790039;-0.004774313420057297;-0.15201759338378906;-0.04297757148742676;-0.1457372009754181;-0.08058297634124756;-0.11850118637084961;0.12474848330020905;-0.06465613842010498;-0.12993764877319336;-0.21356602013111115;-0.002051711082458496;-0.15890121459960938;-0.09627337753772736;0.018557190895080566;-0.12318634986877441;0.19834765791893005;0.004431366920471191;-0.17898321151733398;0.09500008821487427;0.018149614334106445;-0.14595389366149902;-0.24382968246936798;0.27350687980651855;-0.1968214511871338;-0.08692622184753418;0.2570117115974426;-0.12691473960876465;0.24851784110069275;0.24701368808746338;-0.2234172821044922;0.0768314078450203;0.2510359287261963;-0.13727211952209473;posed_happy
1271;-0.22191759943962097;-0.19022679328918457;-0.1284182071685791;-0.14670570194721222;-0.17680799961090088;-0.08744454383850098;0.20372095704078674;-0.17887234687805176;-0.1429884433746338;0.13731540739536285;-0.15855145454406738;-0.10028958320617676;-0.004452712833881378;-0.3160182237625122;-0.04963541030883789;-0.004418950527906418;-0.15200865268707275;-0.04302835464477539;-0.14595161378383636;-0.08103108406066895;-0.11843466758728027;0.12509101629257202;-0.06513607501983643;-0.12987446784973145;-0.2137550264596939;-0.0024023056030273438;-0.1587681770324707;-0.09647610783576965;0.018522977828979492;-0.12346363067626953;0.1982976794242859;0.004096388816833496;-0.17869234085083008;0.09481404721736908;0.01810431480407715;-0.1458137035369873;-0.24323305487632751;0.27301812171936035;-0.19652819633483887;-0.08694452792406082;0.2568187713623047;-0.12695670127868652;0.24842971563339233;0.24681496620178223;-0.22322654724121094;0.0763745903968811;0.2509858012199402;-0.1371293067932129;posed_happy
1272;-0.22138386964797974;-0.19079828262329102;-0.12820816040039062;-0.14656664431095123;-0.17726337909698486;-0.0873250961303711;0.20348133146762848;-0.1792895793914795;-0.1428689956665039;0.13727933168411255;-0.15880239009857178;-0.10019230842590332;-0.004067912697792053;-0.3165132999420166;-0.04963207244873047;-0.00395004078745842;-0.15222656726837158;-0.04301714897155762;-0.14575845003128052;-0.08132064342498779;-0.1183772087097168;0.12476955354213715;-0.06525719165802002;-0.12979602813720703;-0.21386027336120605;-0.002817869186401367;-0.15856218338012695;-0.09659107774496078;0.01829850673675537;-0.12347650527954102;0.19847699999809265;0.004099607467651367;-0.17877626419067383;0.0948539674282074;0.01803755760192871;-0.14580345153808594;-0.24297460913658142;0.2723963260650635;-0.19641566276550293;-0.08664620667695999;0.25678348541259766;-0.12688684463500977;0.24829187989234924;0.24651086330413818;-0.22292876243591309;0.07667040824890137;0.2510119676589966;-0.1372230052947998;posed_happy
1273;-0.22123059630393982;-0.19108104705810547;-0.12818288803100586;-0.14706066250801086;-0.17750906944274902;-0.08749723434448242;0.20327715575695038;-0.17955541610717773;-0.14274859428405762;0.1372525691986084;-0.15894174575805664;-0.10013413429260254;-0.0038779154419898987;-0.3168584108352661;-0.04963874816894531;-0.004479795694351196;-0.15265071392059326;-0.04280352592468262;-0.14580190181732178;-0.08148586750030518;-0.11835169792175293;0.12429144978523254;-0.06554067134857178;-0.1296546459197998;-0.2138630449771881;-0.0028737783432006836;-0.15852928161621094;-0.09660383313894272;0.018322229385375977;-0.12351250648498535;0.19839511811733246;0.0037827491760253906;-0.17848563194274902;0.09493124485015869;0.017741084098815918;-0.14569616317749023;-0.24311479926109314;0.27241265773773193;-0.1964881420135498;-0.08697683364152908;0.2568371295928955;-0.12696194648742676;0.24818691611289978;0.24627935886383057;-0.2227027416229248;0.07630261033773422;0.25105810165405273;-0.1370868682861328;posed_happy
1274;-0.22137299180030823;-0.19151628017425537;-0.12839746475219727;-0.14675703644752502;-0.17788934707641602;-0.08731937408447266;0.2033366858959198;-0.18023431301116943;-0.1429440975189209;0.1374226212501526;-0.1590590476989746;-0.1001889705657959;-0.003429122269153595;-0.31725502014160156;-0.049620628356933594;-0.004511639475822449;-0.1529996395111084;-0.04268050193786621;-0.14588186144828796;-0.08191967010498047;-0.11828184127807617;0.12473569810390472;-0.065948486328125;-0.129624605178833;-0.2141084372997284;-0.0032955408096313477;-0.15838027000427246;-0.09670107066631317;0.01775801181793213;-0.12325859069824219;0.1984538584947586;0.00345456600189209;-0.17825007438659668;0.09498097002506256;0.01755237579345703;-0.1456279754638672;-0.24313923716545105;0.27212661504745483;-0.19651126861572266;-0.08689894527196884;0.2567490339279175;-0.12695884704589844;0.2478737235069275;0.2463962435722351;-0.22227144241333008;0.07638166844844818;0.25066620111465454;-0.13721156120300293;posed_happy
1275;-0.2212308794260025;-0.19177937507629395;-0.128373384475708;-0.14673802256584167;-0.1781923770904541;-0.08727025985717773;0.20368659496307373;-0.18079864978790283;-0.14336705207824707;0.13762813806533813;-0.15960371494293213;-0.10016345977783203;-0.0030588842928409576;-0.3178447484970093;-0.04962658882141113;-0.004233904182910919;-0.1534740924835205;-0.042557477951049805;-0.14563868939876556;-0.08234632015228271;-0.11819911003112793;0.12495173513889313;-0.0663529634475708;-0.1295604705810547;-0.2142529934644699;-0.003592371940612793;-0.1582622528076172;-0.09665337949991226;0.0174710750579834;-0.1229853630065918;0.19879384338855743;0.0028629302978515625;-0.17795324325561523;0.09519228339195251;0.01685643196105957;-0.14539384841918945;-0.24345369637012482;0.2720993757247925;-0.19667625427246094;-0.08660589158535004;0.2562870979309082;-0.12697219848632812;0.24820399284362793;0.24576419591903687;-0.22257351875305176;0.0766422376036644;0.2503167986869812;-0.13738679885864258;posed_happy
1276;-0.2214735597372055;-0.19148755073547363;-0.12845635414123535;-0.14652913808822632;-0.17802631855010986;-0.08720541000366211;0.2036435902118683;-0.1802968978881836;-0.14322328567504883;0.13736337423324585;-0.15964055061340332;-0.1000056266784668;-0.002907726913690567;-0.3172881603240967;-0.04956412315368652;-0.004204005002975464;-0.15340781211853027;-0.04258370399475098;-0.14591965079307556;-0.08227348327636719;-0.11822319030761719;0.12521524727344513;-0.06642746925354004;-0.12958288192749023;-0.21438395977020264;-0.003687620162963867;-0.15826129913330078;-0.09674476832151413;0.017418503761291504;-0.12308430671691895;0.19869111478328705;0.003113985061645508;-0.17809438705444336;0.09516607224941254;0.017046213150024414;-0.1454765796661377;-0.24395453929901123;0.2729308009147644;-0.19690752029418945;-0.08750969171524048;0.2565124034881592;-0.12716293334960938;0.24793854355812073;0.24632346630096436;-0.22234606742858887;0.07646751403808594;0.2502620220184326;-0.13734126091003418;posed_happy
